bill_id,bill_type,transcript_file
HB 2,HB,IC-RevenueStabilizationandTaxPolicy_Tuesday_Dec17_2024_851AM-1214PM - 2025-09-12.cc.txt
HB 2,HB,IC-TobaccoSettlementRevenueOversight_Monday_Jul7_2025_912AM-1223PM - 2025-09-12.cc.txt
HB 2,HB,IC-TransportationInfrastructureRevenueSubcommitee_Monday_Aug19_2024_1010AM-1237PM - 2025-09-12.cc.txt
HB 2,HB,IC-TransportationInfrastructureRevenueSubcommitee_Monday_Nov25_2024_104PM-351PM - 2025-09-12.cc.txt
HB 2,HB,IC-TransportationInfrastructureRevenueSubcommitee_Thursday_Jun5_2025_943AM-1145AM - 2025-09-12.cc.txt
HB 2,HB,IC-TransportationInfrastructureRevenueSubcommitee_Wednesday_Sep25_2024_1008AM-1211PM - 2025-09-12.cc.txt
HB 2,HB,IC-WaterandNaturalResources_Monday_Aug18_2025_125PM-546PM - 2025-09-12.cc.txt
HB 2,HB,IC-WaterandNaturalResources_Monday_Nov25_2024_1246PM-421PM - 2025-09-12.cc.txt
HB 2,HB,IC-WaterandNaturalResources_Monday_Nov25_2024_908AM-1115AM - 2025-09-12.cc.txt
HB 2,HB,IC-WaterandNaturalResources_Thursday_Sep26_2024_131PM-444PM - 2025-09-12.cc.txt
HB 2,HB,IC-WaterandNaturalResources_Tuesday_Jun3_2025_931AM-1133AM - 2025-09-12.cc.txt
HB 2,HB,NMFA_Thursday_Dec12_2024_925AM-1200PM - 2025-09-12.cc.txt
HB 2,HB,Other-NMFA_Thursday_Sep26_2024_916AM-1147AM - 2025-09-12.cc.txt
HB 2,HB,Other-NMFA_Wednesday_Aug7_2024_959AM-1138AM - 2025-09-12.cc.txt
HB 2,HB,Other-PSCOC_Monday_Apr14_2025_909AM-1251PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Friday_Feb21_2025_402PM-608PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Friday_Feb28_2025_1107AM-228PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Friday_Feb7_2025_1109AM-1225PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Monday_Mar10_2025_1114AM-504PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Monday_Mar17_2025_718PM-1118PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Saturday_Feb22_2025_139PM-433PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Saturday_Mar1_2025_108PM-648PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Saturday_Mar22_2025_855AM-1212PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Thursday_Feb27_2025_1140AM-135PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Thursday_Mar20_2025_119PM-417PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Tuesday_Feb18_2025_1148AM-101PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Tuesday_Feb25_2025_1116AM-331PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Tuesday_Mar18_2025_1146AM-143PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Wednesday_Feb26_2025_649PM-812PM - 2025-09-12.cc.txt
HB 2,HB,SenateChamber_Wednesday_Mar19_2025_1240PM-404PM - 2025-09-12.cc.txt
HB 2,HB,TestMeeting_Thursday_Dec19_2024_905AM-930AM - 2025-09-12.cc.txt
HB 2,HB,IC-EconomicDevelopmentandPolicy_Friday_Sep22_2023_920AM-1206PM - 2025-09-12.cc.txt
SB 3,SB,IC-EconomicandRuralDevelopment_Thursday_Sep4_2025_939AM-436PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Tuesday_Aug19_2025_102PM-410PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Wednesday_Aug20_2025_927AM-1159AM - 2025-09-12.cc.txt
SB 3,SB,House-AppropriationsandFinance_Monday_Feb24_2025_427PM-524PM - 2025-09-12.cc.txt
SB 3,SB,House-AppropriationsandFinance_Thursday_Mar20_2025_1023AM-1128AM - 2025-09-12.cc.txt
SB 3,SB,House-AppropriationsandFinance_Wednesday_Feb19_2025_151PM-356PM - 2025-09-12.cc.txt
SB 3,SB,House-Education_Wednesday_Feb26_2025_843AM-1057AM - 2025-09-12.cc.txt
SB 3,SB,House-Education_Wednesday_Mar12_2025_833AM-1007AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Education_Friday_Feb21_2025_906AM-1125AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Education_Wednesday_Feb19_2025_831AM-1009AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Friday_Feb14_2025_937AM-1142AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Monday_Feb10_2025_907AM-1047AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Tuesday_Feb11_2025_223PM-414PM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Tuesday_Feb11_2025_904AM-1107AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Tuesday_Feb4_2025_239PM-550PM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Tuesday_Mar18_2025_431PM-620PM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Wednesday_Feb12_2025_905AM-1112AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Finance_Wednesday_Feb19_2025_913AM-1147AM - 2025-09-12.cc.txt
SB 3,SB,House-HealthandHumanServices_Monday_Feb17_2025_805AM-1059AM - 2025-09-12.cc.txt
SB 3,SB,House-HealthandHumanServices_Monday_Mar17_2025_902AM-1138AM - 2025-09-12.cc.txt
SB 3,SB,House-HealthandHumanServices_Wednesday_Feb19_2025_805AM-1119AM - 2025-09-12.cc.txt
SB 3,SB,House-HealthandHumanServices_Wednesday_Mar12_2025_839AM-1052AM - 2025-09-12.cc.txt
SB 3,SB,Senate-HealthandPublicAffairs_Monday_Feb17_2025_324PM-626PM - 2025-09-12.cc.txt
SB 3,SB,Senate-HealthandPublicAffairs_Monday_Feb3_2025_152PM-341PM - 2025-09-12.cc.txt
SB 3,SB,Senate-HealthandPublicAffairs_Wednesday_Jan29_2025_207PM-531PM - 2025-09-12.cc.txt
SB 3,SB,Senate-Judiciary_Monday_Feb3_2025_219PM-536PM - 2025-09-12.cc.txt
SB 3,SB,Senate-Judiciary_Monday_Mar10_2025_549PM-948PM - 2025-09-12.cc.txt
SB 3,SB,Senate-Judiciary_Wednesday_Feb12_2025_308PM-636PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Saturday_Feb15_2025_159PM-633PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
SB 3,SB,House-ChamberMeeting_Wednesday_Feb19_2025_1033AM-135PM - 2025-09-12.cc.txt
SB 3,SB,House-ConsumerandPublicAffairs_Tuesday_Jan28_2025_148PM-749PM - 2025-09-12.cc.txt
SB 3,SB,House-TransportationandPublicWorks_Tuesday_Mar4_2025_900AM-1022AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Indian_RuralandCulturalAffairs_Tuesday_Feb18_2025_1011AM-1131AM - 2025-09-12.cc.txt
SB 3,SB,Senate-Rules_Friday_Feb28_2025_834AM-1100AM - 2025-09-12.cc.txt
SB 3,SB,House-Government_ElectionsAndIndianAffairs_Friday_Feb14_2025_835AM-1049AM - 2025-09-12.cc.txt
SB 3,SB,House-Government_ElectionsAndIndianAffairs_Monday_Mar3_2025_843AM-1115AM - 2025-09-12.cc.txt
SB 3,SB,IC-Courts_CorrectionsandJustice_Tuesday_May27_2025_930AM-1220PM - 2025-09-12.cc.txt
SB 3,SB,IC-InvestmentsandPensionsOversight_Wednesday_Aug13_2025_122PM-436PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeEducationStudy_Friday_Jul26_2024_901AM-1048AM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Friday_Jun27_2025_1235PM-224PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Friday_Jun27_2025_920AM-1156AM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Monday_Aug18_2025_924AM-1232PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Monday_Jul21_2025_1233PM-334PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Monday_Jul21_2025_910AM-1158AM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Thursday_Jun26_2025_102PM-412PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Tuesday_Jul22_2025_906AM-1249PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Tuesday_May20_2025_921AM-1147AM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Wednesday_Jul23_2025_909AM-1222PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Wednesday_Jun25_2025_1233PM-258PM - 2025-09-12.cc.txt
SB 3,SB,IC-LegislativeHealthandHumanServices_Wednesday_Jun25_2025_920AM-1006AM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Monday_Feb24_2025_1110AM-311PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Monday_Feb3_2025_1114AM-115PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Saturday_Feb22_2025_139PM-433PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Tuesday_Feb18_2025_1148AM-101PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
SB 3,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 3,SB,IC-EconomicDevelopmentandPolicy_Tuesday_Aug29_2023_133PM-425PM - 2025-09-12.cc.txt
SB 17,SB,House-AppropriationsandFinance_Monday_Feb12_2024_304PM-410PM - 2025-09-12.cc.txt
SB 17,SB,House-AppropriationsandFinance_Tuesday_Feb13_2024_236PM-342PM - 2025-09-12.cc.txt
SB 17,SB,House-AppropriationsandFinance_Tuesday_Feb13_2024_422PM-501PM - 2025-09-12.cc.txt
SB 17,SB,House-CommerceandEconomicDevelopment_Monday_Mar17_2025_651PM-817PM - 2025-09-12.cc.txt
SB 17,SB,Senate-Tax_BusinessandTransportation_Tuesday_Jan30_2024_452PM-609PM - 2025-09-12.cc.txt
SB 17,SB,Senate-Finance_Saturday_Feb10_2024_1205PM-1232PM - 2025-09-12.cc.txt
SB 17,SB,Senate-Finance_Tuesday_Feb6_2024_416PM-513PM - 2025-09-12.cc.txt
SB 17,SB,Senate-Finance_Wednesday_Jan31_2024_938AM-1039AM - 2025-09-12.cc.txt
SB 17,SB,House-HealthandHumanServices_Friday_Feb9_2024_840AM-1029AM - 2025-09-12.cc.txt
SB 17,SB,House-HealthandHumanServices_Monday_Feb12_2024_843AM-1123AM - 2025-09-12.cc.txt
SB 17,SB,Senate-HealthandPublicAffairs_Wednesday_Feb12_2025_258PM-618PM - 2025-09-12.cc.txt
SB 17,SB,Senate-HealthandPublicAffairs_Wednesday_Feb19_2025_338PM-624PM - 2025-09-12.cc.txt
SB 17,SB,Senate-HealthandPublicAffairs_Wednesday_Feb5_2025_340PM-545PM - 2025-09-12.cc.txt
SB 17,SB,House-Judiciary_Friday_Mar14_2025_537PM-748PM - 2025-09-12.cc.txt
SB 17,SB,Senate-Judiciary_Wednesday_Feb12_2025_308PM-636PM - 2025-09-12.cc.txt
SB 17,SB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
SB 17,SB,House-ChamberMeeting_Friday_Feb28_2025_1100AM-317PM - 2025-09-12.cc.txt
SB 17,SB,House-ChamberMeeting_Monday_Mar17_2025_1214PM-630PM - 2025-09-12.cc.txt
SB 17,SB,House-ChamberMeeting_Saturday_Mar15_2025_1253PM-801PM - 2025-09-12.cc.txt
SB 17,SB,House-ChamberMeeting_Tuesday_Mar18_2025_1203PM-642PM - 2025-09-12.cc.txt
SB 17,SB,House-ChamberMeeting_Wednesday_Mar19_2025_1230PM-934PM - 2025-09-12.cc.txt
SB 17,SB,House-ConsumerandPublicAffairs_Thursday_Feb27_2025_619PM-800PM - 2025-09-12.cc.txt
SB 17,SB,Senate-Rules_Wednesday_Mar12_2025_906AM-1053AM - 2025-09-12.cc.txt
SB 17,SB,HouseChamber_Monday_Feb12_2024_621PM-156AM - 2025-09-12.cc.txt
SB 17,SB,HouseChamber_Tuesday_Feb13_2024_1032AM-200PM - 2025-09-12.cc.txt
SB 17,SB,IC-FederalFundingStabilizationSubcommittee_Thursday_Jul31_2025_132PM-249PM - 2025-09-12.cc.txt
SB 17,SB,IC-LegislativeFinance_Tuesday_May14_2024_835AM-1222PM - 2025-09-12.cc.txt
SB 17,SB,IC-LegislativeFinance_Wednesday_May15_2024_137PM-439PM - 2025-09-12.cc.txt
SB 17,SB,IC-LegislativeHealthandHumanServices_Monday_Jul1_2024_125PM-401PM - 2025-09-12.cc.txt
SB 17,SB,IC-LegislativeHealthandHumanServices_Tuesday_May7_2024_1009AM-1217PM - 2025-09-12.cc.txt
SB 17,SB,IC-LegislativeHealthandHumanServices_Wednesday_May8_2024_915AM-101PM - 2025-09-12.cc.txt
SB 17,SB,IC-NewMexicoFinanceAuthorityOversight_Monday_Aug11_2025_137PM-350PM - 2025-09-12.cc.txt
SB 17,SB,IC-NewMexicoFinanceAuthorityOversight_Tuesday_Jul2_2024_904AM-1210PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Monday_Mar17_2025_718PM-1118PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Thursday_Feb13_2025_1136AM-130PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Thursday_Jul18_2024_1207PM-142PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Tuesday_Jan21_2025_400PM-448PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Tuesday_Mar18_2025_1146AM-143PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Tuesday_Mar18_2025_639PM-812PM - 2025-09-12.cc.txt
SB 17,SB,SenateChamber_Wednesday_Feb19_2025_1142AM-310PM - 2025-09-12.cc.txt
SB 17,SB,HouseChamber_Thursday_Feb8_2024_1012AM-334PM - 2025-09-12.cc.txt
HB 1,HB,House-AppropriationsandFinance_Monday_Mar3_2025_232PM-445PM - 2025-09-12.cc.txt
HB 1,HB,House-AppropriationsandFinance_Saturday_Feb15_2025_915AM-927AM - 2025-09-12.cc.txt
HB 1,HB,House-AppropriationsandFinance_Thursday_Jul18_2024_1240PM-121PM - 2025-09-12.cc.txt
HB 1,HB,House-AppropriationsandFinance_Wednesday_Mar19_2025_950PM-1047PM - 2025-09-12.cc.txt
HB 1,HB,House-CommerceandEconomicDevelopment_Wednesday_Feb5_2025_140PM-429PM - 2025-09-12.cc.txt
HB 1,HB,Senate-Conservation_Thursday_Mar13_2025_903AM-1046AM - 2025-09-12.cc.txt
HB 1,HB,Senate-Tax_BusinessandTransportation_Tuesday_Feb18_2025_253PM-556PM - 2025-09-12.cc.txt
HB 1,HB,Senate-Tax_BusinessandTransportation_Tuesday_Feb4_2025_235PM-424PM - 2025-09-12.cc.txt
HB 1,HB,House-Education_Wednesday_Feb12_2025_831AM-941AM - 2025-09-12.cc.txt
HB 1,HB,Senate-Finance_Monday_Feb17_2025_909AM-1121AM - 2025-09-12.cc.txt
HB 1,HB,Senate-Finance_Saturday_Feb22_2025_1003AM-1031AM - 2025-09-12.cc.txt
HB 1,HB,Senate-Finance_Sunday_Mar16_2025_1201PM-108PM - 2025-09-12.cc.txt
HB 1,HB,Senate-Finance_Wednesday_Jan22_2025_1143AM-1234PM - 2025-09-12.cc.txt
HB 1,HB,House-HealthandHumanServices_Monday_Jan27_2025_911AM-1215PM - 2025-09-12.cc.txt
HB 1,HB,House-HealthandHumanServices_Wednesday_Jan31_2024_834AM-1029AM - 2025-09-12.cc.txt
HB 1,HB,House-Judiciary_Monday_Feb24_2025_424PM-758PM - 2025-09-12.cc.txt
HB 1,HB,House-Judiciary_Monday_Feb3_2025_136PM-245PM - 2025-09-12.cc.txt
HB 1,HB,Senate-Judiciary_Wednesday_Feb19_2025_411PM-720PM - 2025-09-12.cc.txt
HB 1,HB,Governor'sAddress-HouseChamber_Tuesday_Jan21_2025_213PM-331PM - 2025-09-12.cc.txt
HB 1,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 1,HB,House-ChamberMeeting_Monday_Mar3_2025_1105AM-207PM - 2025-09-12.cc.txt
HB 1,HB,House-ChamberMeeting_Thursday_Jan23_2025_1004AM-1206PM - 2025-09-12.cc.txt
HB 1,HB,House-ChamberMeeting_Thursday_Jul18_2024_242PM-304PM - 2025-09-12.cc.txt
HB 1,HB,House-ChamberMeeting_Tuesday_Jan21_2025_514PM-523PM - 2025-09-12.cc.txt
HB 1,HB,House-ChamberMeeting_Wednesday_Feb19_2025_1033AM-135PM - 2025-09-12.cc.txt
HB 1,HB,House-Government_ElectionsAndIndianAffairs_Monday_Feb10_2025_842AM-1040AM - 2025-09-12.cc.txt
HB 1,HB,House-RuralDevelopment_LandGrantsAndCulturalAffairs_Thursday_Feb13_2025_908AM-1034AM - 2025-09-12.cc.txt
HB 1,HB,HouseChamber_Monday_Feb12_2024_1105AM-234PM - 2025-09-12.cc.txt
HB 1,HB,IC-FederalFundingStabilizationSubcommittee_Thursday_Jul31_2025_902AM-1148AM - 2025-09-12.cc.txt
HB 1,HB,IC-FederalFundingStabilizationSubcommittee_Wednesday_May28_2025_903AM-1159AM - 2025-09-12.cc.txt
HB 1,HB,IC-LegislativeCouncil_Monday_Jun23_2025_103PM-318PM - 2025-09-12.cc.txt
HB 1,HB,IC-LegislativeEducationStudy_Wednesday_Dec18_2024_911AM-1200PM - 2025-09-12.cc.txt
HB 1,HB,IC-LegislativeFinance_Monday_Oct21_2024_200PM-500PM - 2025-09-12.cc.txt
HB 1,HB,IC-LegislativeFinance_Tuesday_Aug20_2024_837AM-1129AM - 2025-09-12.cc.txt
HB 1,HB,IC-NewMexicoFinanceAuthorityOversight_Thursday_May9_2024_131PM-253PM - 2025-09-12.cc.txt
HB 1,HB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
HB 1,HB,SenateChamber_Thursday_Jul18_2024_422PM-456PM - 2025-09-12.cc.txt
HB 1,HB,SenateChamber_Tuesday_Feb13_2024_551PM-1133PM - 2025-09-12.cc.txt
HB 1,HB,SenateChamber_Wednesday_Jan22_2025_1111AM-1128AM - 2025-09-12.cc.txt
HB 1,HB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 2,SB,IC-LegislativeHealthandHumanServices_Wednesday_Aug20_2025_927AM-1159AM - 2025-09-12.cc.txt
SB 2,SB,House-AppropriationsandFinance_Monday_Feb24_2025_427PM-524PM - 2025-09-12.cc.txt
SB 2,SB,House-AppropriationsandFinance_Thursday_Mar20_2025_1023AM-1128AM - 2025-09-12.cc.txt
SB 2,SB,House-AppropriationsandFinance_Wednesday_Feb19_2025_151PM-356PM - 2025-09-12.cc.txt
SB 2,SB,Senate-Conservation_Thursday_Jan30_2025_835AM-1133AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Conservation_Tuesday_Feb25_2025_904AM-1034AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Tax_BusinessandTransportation_Thursday_Mar20_2025_450PM-632PM - 2025-09-12.cc.txt
SB 2,SB,House-Education_Wednesday_Feb26_2025_843AM-1057AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Thursday_Feb6_2025_145PM-243PM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Thursday_Feb6_2025_901AM-1004AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Tuesday_Feb11_2025_223PM-414PM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Tuesday_Feb11_2025_904AM-1107AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Tuesday_Feb13_2024_959PM-1021PM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Tuesday_Feb4_2025_239PM-550PM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Tuesday_Mar18_2025_431PM-620PM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Wednesday_Feb12_2025_905AM-1112AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Wednesday_Feb26_2025_912AM-1133AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Finance_Wednesday_Mar5_2025_911AM-1040AM - 2025-09-12.cc.txt
SB 2,SB,House-HealthandHumanServices_Friday_Feb21_2025_800AM-1005AM - 2025-09-12.cc.txt
SB 2,SB,House-HealthandHumanServices_Wednesday_Feb19_2025_805AM-1119AM - 2025-09-12.cc.txt
SB 2,SB,Senate-HealthandPublicAffairs_Monday_Feb3_2025_152PM-341PM - 2025-09-12.cc.txt
SB 2,SB,Senate-HealthandPublicAffairs_Wednesday_Jan29_2025_207PM-531PM - 2025-09-12.cc.txt
SB 2,SB,House-Judiciary_Wednesday_Mar19_2025_953PM-1250AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Judiciary_Wednesday_Feb12_2025_308PM-636PM - 2025-09-12.cc.txt
SB 2,SB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
SB 2,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 2,SB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
SB 2,SB,House-ChamberMeeting_Saturday_Feb15_2025_159PM-633PM - 2025-09-12.cc.txt
SB 2,SB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
SB 2,SB,House-TransportationandPublicWorks_Tuesday_Mar4_2025_900AM-1022AM - 2025-09-12.cc.txt
SB 2,SB,Senate-Rules_Friday_Feb21_2025_834AM-1128AM - 2025-09-12.cc.txt
SB 2,SB,IC-LegislativeHealthandHumanServices_Wednesday_Jul23_2025_909AM-1222PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Friday_Jan31_2025_1105AM-1212PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Thursday_Jan30_2025_111PM-218PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Tuesday_Jan21_2025_400PM-448PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Wednesday_Feb5_2025_1120AM-1256PM - 2025-09-12.cc.txt
SB 2,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 9,SB,IC-PublicSchoolCapitalOutlayOversightTask_Tuesday_Sep9_2025_937AM-1257PM - 2025-09-12.cc.txt
SB 9,SB,IC-WaterandNaturalResources_Thursday_Sep11_2025_919AM-522PM - 2025-09-12.cc.txt
SB 9,SB,Other-PSCOC_Wednesday_Aug27_2025_947AM-1149AM - 2025-09-12.cc.txt
SB 9,SB,House-AppropriationsandFinance_Friday_Feb14_2025_406PM-628PM - 2025-09-12.cc.txt
SB 9,SB,House-AppropriationsandFinance_Friday_Feb14_2025_634PM-740PM - 2025-09-12.cc.txt
SB 9,SB,House-AppropriationsandFinance_Monday_Feb17_2025_605PM-830PM - 2025-09-12.cc.txt
SB 9,SB,House-AppropriationsandFinance_Thursday_Jan23_2025_143PM-508PM - 2025-09-12.cc.txt
SB 9,SB,Senate-Conservation_Saturday_Feb8_2025_904AM-121PM - 2025-09-12.cc.txt
SB 9,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb4_2025_235PM-424PM - 2025-09-12.cc.txt
SB 9,SB,House-Education_Wednesday_Feb19_2025_839AM-1003AM - 2025-09-12.cc.txt
SB 9,SB,House-Judiciary_Monday_Mar17_2025_659PM-1008PM - 2025-09-12.cc.txt
SB 9,SB,Senate-Judiciary_Monday_Mar3_2025_543PM-636PM - 2025-09-12.cc.txt
SB 9,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 9,SB,House-ChamberMeeting_Friday_Mar7_2025_1115AM-557PM - 2025-09-12.cc.txt
SB 9,SB,House-ChamberMeeting_Thursday_Mar13_2025_1059AM-413PM - 2025-09-12.cc.txt
SB 9,SB,House-ChamberMeeting_Tuesday_Mar18_2025_1203PM-642PM - 2025-09-12.cc.txt
SB 9,SB,IC-IndianAffairs_Wednesday_Oct30_2024_1034AM-201PM - 2025-09-12.cc.txt
SB 9,SB,IC-LegislativeEducationStudy_Friday_May30_2025_901AM-957AM - 2025-09-12.cc.txt
SB 9,SB,IC-LegislativeEducationStudy_Friday_Nov15_2024_911AM-1158AM - 2025-09-12.cc.txt
SB 9,SB,IC-LegislativeEducationStudy_Friday_Sep20_2024_803AM-1202PM - 2025-09-12.cc.txt
SB 9,SB,IC-LegislativeEducationStudy_Thursday_Dec19_2024_1235PM-327PM - 2025-09-12.cc.txt
SB 9,SB,IC-LegislativeFinance_Thursday_Aug22_2024_805AM-1028AM - 2025-09-12.cc.txt
SB 9,SB,IC-LegislativeFinance_Tuesday_May13_2025_952AM-1226PM - 2025-09-12.cc.txt
SB 9,SB,IC-PublicSchoolCapitalOutlayCouncil_Thursday_Jun12_2025_902AM-1211PM - 2025-09-12.cc.txt
SB 9,SB,IC-PublicSchoolCapitalOutlayOversightTask_Monday_Jul14_2025_1201PM-1223PM - 2025-09-12.cc.txt
SB 9,SB,IC-PublicSchoolCapitalOutlayOversightTask_Monday_Jun9_2025_935AM-1036AM - 2025-09-12.cc.txt
SB 9,SB,IC-PublicSchoolCapitalOutlayOversightTask_Wednesday_Aug14_2024_113PM-316PM - 2025-09-12.cc.txt
SB 9,SB,IC-PublicSchoolCapitalOutlayOversightTask_Wednesday_Sep25_2024_1114AM-255PM - 2025-09-12.cc.txt
SB 9,SB,IC-WaterandNaturalResources_Thursday_Sep26_2024_131PM-444PM - 2025-09-12.cc.txt
SB 9,SB,Other-PSCOC_Monday_Dec16_2024_912AM-1120AM - 2025-09-12.cc.txt
SB 9,SB,Other-PSCOC_Tuesday_Nov12_2024_926AM-1250PM - 2025-09-12.cc.txt
SB 9,SB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
SB 9,SB,SenateChamber_Thursday_Jul18_2024_1207PM-142PM - 2025-09-12.cc.txt
